,prompt_id,Prompt,Word,Label Type,index
321,639,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,removing,Operator,"(79, 86)"
322,639,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,start,Property,"(103, 107)"
323,639,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,with,Property,"(109, 112)"
324,639,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,lowercase,Property,"(116, 124)"
325,639,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,letter.,Property,"(126, 132)"
326,639,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,length,Property,"(28, 33)"
327,639,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,list,Datatype,"(59, 62)"
328,640,Write a function to remove the parenthesis area in a string.,,,
329,640,Write a function to remove the parenthesis area in a string.,Write,Operator,"(0, 4)"
330,640,Write a function to remove the parenthesis area in a string.,remove,Operator,"(20, 25)"
331,640,Write a function to remove the parenthesis area in a string.,string.,Datatype,"(53, 59)"
332,640,Write a function to remove the parenthesis area in a string.,parenthesis,Property,"(31, 41)"
333,640,Write a function to remove the parenthesis area in a string.,area,Property,"(43, 46)"
334,641,Write a function to find the nth nonagonal number.,,,
335,641,Write a function to find the nth nonagonal number.,Write,Operator,"(0, 4)"
336,641,Write a function to find the nth nonagonal number.,find,Operator,"(20, 23)"
337,641,Write a function to find the nth nonagonal number.,number.,Datatype,"(43, 49)"
338,641,Write a function to find the nth nonagonal number.,nonagonal,Property,"(33, 41)"
339,641,Write a function to find the nth nonagonal number.,nth,Property,"(29, 31)"
340,642,Write a function to remove similar rows from the given tuple matrix.,,,
341,642,Write a function to remove similar rows from the given tuple matrix.,similar,Property,"(27, 33)"
342,642,Write a function to remove similar rows from the given tuple matrix.,Write,Operator,"(0, 4)"
343,642,Write a function to remove similar rows from the given tuple matrix.,remove,Operator,"(20, 25)"
344,642,Write a function to remove similar rows from the given tuple matrix.,rows,Datatype,"(35, 38)"
345,642,Write a function to remove similar rows from the given tuple matrix.,matrix.,Datatype,"(61, 67)"
346,642,Write a function to remove similar rows from the given tuple matrix.,tuple,Datatype,"(55, 59)"
347,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",,,
348,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",Write,Operator,"(0, 4)"
349,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",matches,Operator,"(22, 28)"
350,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",start,Property,"(64, 68)"
351,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",end,Property,"(73, 75)"
352,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",or,Conditional,"(33, 34)"
353,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",word.,Datatype,"(84, 88)"
354,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",word,Datatype,"(32, 35)"
355,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",containing,Property,"(37, 46)"
356,643,"Write a function that matches a word containing 'z', not at the start or end of the word.","'z',",Property,"(48, 51)"
357,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",not,Property,"(53, 55)"
358,643,"Write a function that matches a word containing 'z', not at the start or end of the word.",at,Property,"(19, 20)"
359,644,Write a python function to reverse an array upto a given position.,,,
360,644,Write a python function to reverse an array upto a given position.,Write,Operator,"(0, 4)"
361,644,Write a python function to reverse an array upto a given position.,reverse,Operator,"(27, 33)"
362,644,Write a python function to reverse an array upto a given position.,array,Datatype,"(38, 42)"
363,644,Write a python function to reverse an array upto a given position.,position.,Datatype,"(57, 65)"
364,644,Write a python function to reverse an array upto a given position.,upto,Property,"(44, 47)"
365,645,Write a function to find the product of it’s kth index in the given tuples.,,,
366,645,Write a function to find the product of it’s kth index in the given tuples.,product,Property,"(29, 35)"
367,645,Write a function to find the product of it’s kth index in the given tuples.,tuples.,Datatype,"(68, 74)"
368,645,Write a function to find the product of it’s kth index in the given tuples.,Write,Operator,"(0, 4)"
369,645,Write a function to find the product of it’s kth index in the given tuples.,find,Operator,"(20, 23)"
370,645,Write a function to find the product of it’s kth index in the given tuples.,kth,Property,"(45, 47)"
371,645,Write a function to find the product of it’s kth index in the given tuples.,index,Property,"(49, 53)"
372,646,Write a python function to count number of cubes of size k in a cube of size n.,,,
373,646,Write a python function to count number of cubes of size k in a cube of size n.,Write,Operator,"(0, 4)"
374,646,Write a python function to count number of cubes of size k in a cube of size n.,count,Operator,"(27, 31)"
375,646,Write a python function to count number of cubes of size k in a cube of size n.,number,Datatype,"(33, 38)"
376,646,Write a python function to count number of cubes of size k in a cube of size n.,cubes,Property,"(43, 47)"
377,646,Write a python function to count number of cubes of size k in a cube of size n.,k,Property,"(57, 57)"
378,646,Write a python function to count number of cubes of size k in a cube of size n.,cube,Property,"(43, 46)"
379,646,Write a python function to count number of cubes of size k in a cube of size n.,n.,Property,"(77, 78)"
